***Escena
*CoordenadasLRBT
43.3333	76.6667	3.33333	36.6667
*NumeroDL
1
***DL
16384
100	0.78125	99.2187	0.78125
100	1.5625	100	0.78125
98.4375	0.78125	98.4375	1.5625
99.2187	0.78125	98.4375	0.78125
100.781	3.125	100.781	2.34375
100	3.125	100.781	3.125
100.781	1.5625	100	1.5625
100.781	2.34375	100.781	1.5625
96.0937	1.5625	96.0937	2.34375
96.875	1.5625	96.0937	1.5625
96.0937	3.125	96.875	3.125
96.0937	2.34375	96.0937	3.125
98.4375	0.78125	97.6562	0.78125
98.4375	1.5625	98.4375	0.78125
96.875	0.78125	96.875	1.5625
97.6562	0.78125	96.875	0.78125
102.344	6.25	102.344	5.46875
101.562	6.25	102.344	6.25
102.344	4.6875	101.562	4.6875
102.344	5.46875	102.344	4.6875
100	7.03125	100.781	7.03125
100	6.25	100	7.03125
101.562	7.03125	101.562	6.25
100.781	7.03125	101.562	7.03125
101.562	2.34375	100.781	2.34375
101.562	3.125	101.562	2.34375
100	2.34375	100	3.125
100.781	2.34375	100	2.34375
102.344	4.6875	102.344	3.90625
101.562	4.6875	102.344	4.6875
102.344	3.125	101.562	3.125
102.344	3.90625	102.344	3.125
91.4062	3.125	91.4062	3.90625
92.1875	3.125	91.4062	3.125
91.4062	4.6875	92.1875	4.6875
91.4062	3.90625	91.4062	4.6875
93.75	2.34375	92.9687	2.34375
93.75	3.125	93.75	2.34375
92.1875	2.34375	92.1875	3.125
92.9687	2.34375	92.1875	2.34375
92.1875	7.03125	92.9687	7.03125
92.1875	6.25	92.1875	7.03125
93.75	7.03125	93.75	6.25
92.9687	7.03125	93.75	7.03125
91.4062	4.6875	91.4062	5.46875
92.1875	4.6875	91.4062	4.6875
91.4062	6.25	92.1875	6.25
91.4062	5.46875	91.4062	6.25
96.875	0.78125	96.0937	0.78125
96.875	1.5625	96.875	0.78125
95.3125	0.78125	95.3125	1.5625
96.0937	0.78125	95.3125	0.78125
97.6562	3.125	97.6562	2.34375
96.875	3.125	97.6562	3.125
97.6562	1.5625	96.875	1.5625
97.6562	2.34375	97.6562	1.5625
92.9687	1.5625	92.9687	2.34375
93.75	1.5625	92.9687	1.5625
92.9687	3.125	93.75	3.125
92.9687	2.34375	92.9687	3.125
95.3125	0.78125	94.5312	0.78125
95.3125	1.5625	95.3125	0.78125
93.75	0.78125	93.75	1.5625
94.5312	0.78125	93.75	0.78125
105.469	12.5	105.469	11.7188
104.687	12.5	105.469	12.5
105.469	10.9375	104.687	10.9375
105.469	11.7188	105.469	10.9375
103.125	13.2813	103.906	13.2813
103.125	12.5	103.125	13.2813
104.687	13.2813	104.687	12.5
103.906	13.2813	104.687	13.2813
104.687	8.59375	103.906	8.59375
104.687	9.375	104.687	8.59375
103.125	8.59375	103.125	9.375
103.906	8.59375	103.125	8.59375
105.469	10.9375	105.469	10.1563
104.687	10.9375	105.469	10.9375
105.469	9.375	104.687	9.375
105.469	10.1563	105.469	9.375
100	14.8438	100.781	14.8438
100	14.0625	100	14.8438
101.562	14.8438	101.562	14.0625
100.781	14.8438	101.562	14.8438
99.2187	12.5	99.2187	13.2813
100	12.5	99.2187	12.5
99.2187	14.0625	100	14.0625
99.2187	13.2813	99.2187	14.0625
103.906	14.0625	103.906	13.2813
103.125	14.0625	103.906	14.0625
103.906	12.5	103.125	12.5
103.906	13.2813	103.906	12.5
101.562	14.8438	102.344	14.8438
101.562	14.0625	101.562	14.8438
103.125	14.8438	103.125	14.0625
102.344	14.8438	103.125	14.8438
103.125	3.90625	102.344	3.90625
103.125	4.6875	103.125	3.90625
101.562	3.90625	101.562	4.6875
102.344	3.90625	101.562	3.90625
103.906	6.25	103.906	5.46875
103.125	6.25	103.906	6.25
103.906	4.6875	103.125	4.6875
103.906	5.46875	103.906	4.6875
99.2187	4.6875	99.2187	5.46875
100	4.6875	99.2187	4.6875
99.2187	6.25	100	6.25
99.2187	5.46875	99.2187	6.25
101.562	3.90625	100.781	3.90625
101.562	4.6875	101.562	3.90625
100	3.90625	100	4.6875
100.781	3.90625	100	3.90625
105.469	9.375	105.469	8.59375
104.687	9.375	105.469	9.375
105.469	7.8125	104.687	7.8125
105.469	8.59375	105.469	7.8125
103.125	10.1563	103.906	10.1563
103.125	9.375	103.125	10.1563
104.687	10.1563	104.687	9.375
103.906	10.1563	104.687	10.1563
104.687	5.46875	103.906	5.46875
104.687	6.25	104.687	5.46875
103.125	5.46875	103.125	6.25
103.906	5.46875	103.125	5.46875
105.469	7.8125	105.469	7.03125
104.687	7.8125	105.469	7.8125
105.469	6.25	104.687	6.25
105.469	7.03125	105.469	6.25
82.0312	6.25	82.0312	7.03125
82.8125	6.25	82.0312	6.25
82.0312	7.8125	82.8125	7.8125
82.0312	7.03125	82.0312	7.8125
84.375	5.46875	83.5937	5.46875
84.375	6.25	84.375	5.46875
82.8125	5.46875	82.8125	6.25
83.5937	5.46875	82.8125	5.46875
82.8125	10.1563	83.5937	10.1563
82.8125	9.375	82.8125	10.1563
84.375	10.1563	84.375	9.375
83.5937	10.1563	84.375	10.1563
82.0312	7.8125	82.0312	8.59375
82.8125	7.8125	82.0312	7.8125
82.0312	9.375	82.8125	9.375
82.0312	8.59375	82.0312	9.375
87.5	3.90625	86.7187	3.90625
87.5	4.6875	87.5	3.90625
85.9375	3.90625	85.9375	4.6875
86.7187	3.90625	85.9375	3.90625
88.2812	6.25	88.2812	5.46875
87.5	6.25	88.2812	6.25
88.2812	4.6875	87.5	4.6875
88.2812	5.46875	88.2812	4.6875
83.5937	4.6875	83.5937	5.46875
84.375	4.6875	83.5937	4.6875
83.5937	6.25	84.375	6.25
83.5937	5.46875	83.5937	6.25
85.9375	3.90625	85.1562	3.90625
85.9375	4.6875	85.9375	3.90625
84.375	3.90625	84.375	4.6875
85.1562	3.90625	84.375	3.90625
84.375	14.8438	85.1562	14.8438
84.375	14.0625	84.375	14.8438
85.9375	14.8438	85.9375	14.0625
85.1562	14.8438	85.9375	14.8438
83.5937	12.5	83.5937	13.2813
84.375	12.5	83.5937	12.5
83.5937	14.0625	84.375	14.0625
83.5937	13.2813	83.5937	14.0625
88.2812	14.0625	88.2812	13.2813
87.5	14.0625	88.2812	14.0625
88.2812	12.5	87.5	12.5
88.2812	13.2813	88.2812	12.5
85.9375	14.8438	86.7187	14.8438
85.9375	14.0625	85.9375	14.8438
87.5	14.8438	87.5	14.0625
86.7187	14.8438	87.5	14.8438
82.0312	9.375	82.0312	10.1563
82.8125	9.375	82.0312	9.375
82.0312	10.9375	82.8125	10.9375
82.0312	10.1563	82.0312	10.9375
84.375	8.59375	83.5937	8.59375
84.375	9.375	84.375	8.59375
82.8125	8.59375	82.8125	9.375
83.5937	8.59375	82.8125	8.59375
82.8125	13.2813	83.5937	13.2813
82.8125	12.5	82.8125	13.2813
84.375	13.2813	84.375	12.5
83.5937	13.2813	84.375	13.2813
82.0312	10.9375	82.0312	11.7188
82.8125	10.9375	82.0312	10.9375
82.0312	12.5	82.8125	12.5
82.0312	11.7188	82.0312	12.5
93.75	0.78125	92.9687	0.78125
93.75	1.5625	93.75	0.78125
92.1875	0.78125	92.1875	1.5625
92.9687	0.78125	92.1875	0.78125
94.5312	3.125	94.5312	2.34375
93.75	3.125	94.5312	3.125
94.5312	1.5625	93.75	1.5625
94.5312	2.34375	94.5312	1.5625
89.8437	1.5625	89.8437	2.34375
90.625	1.5625	89.8437	1.5625
89.8437	3.125	90.625	3.125
89.8437	2.34375	89.8437	3.125
92.1875	0.78125	91.4062	0.78125
92.1875	1.5625	92.1875	0.78125
90.625	0.78125	90.625	1.5625
91.4062	0.78125	90.625	0.78125
96.0937	6.25	96.0937	5.46875
95.3125	6.25	96.0937	6.25
96.0937	4.6875	95.3125	4.6875
96.0937	5.46875	96.0937	4.6875
93.75	7.03125	94.5312	7.03125
93.75	6.25	93.75	7.03125
95.3125	7.03125	95.3125	6.25
94.5312	7.03125	95.3125	7.03125
95.3125	2.34375	94.5312	2.34375
95.3125	3.125	95.3125	2.34375
93.75	2.34375	93.75	3.125
94.5312	2.34375	93.75	2.34375
96.0937	4.6875	96.0937	3.90625
95.3125	4.6875	96.0937	4.6875
96.0937	3.125	95.3125	3.125
96.0937	3.90625	96.0937	3.125
85.1562	3.125	85.1562	3.90625
85.9375	3.125	85.1562	3.125
85.1562	4.6875	85.9375	4.6875
85.1562	3.90625	85.1562	4.6875
87.5	2.34375	86.7187	2.34375
87.5	3.125	87.5	2.34375
85.9375	2.34375	85.9375	3.125
86.7187	2.34375	85.9375	2.34375
